fx1_harmonist_hr1harm;326;1;1
fx1_harmonist_hr1pre_dly;327;2;1
fx1_harmonist_hr1level;329;1;1
fx1_harmonist_hr2harm;330;1;1
fx1_harmonist_hr2pre_dly;331;2;1
fx1_harmonist_hr2level;333;1;1
fx1_harmonist_hr1f_back;334;1;1
fx1_harmonist_direct_mix;335;1;1
fx1_harmonist_hr1c;336;1;1
fx1_harmonist_hr1db;337;1;1
fx1_harmonist_hr1d;338;1;1
fx1_harmonist_hr1eb;339;1;1
fx1_harmonist_hr1e;340;1;1
fx1_harmonist_hr1f;341;1;1
fx1_harmonist_hr1f_s;342;1;1
fx1_harmonist_hr1g;343;1;1
fx1_harmonist_hr1ab;344;1;1
fx1_harmonist_hr1a;345;1;1
fx1_harmonist_hr1bb;346;1;1
fx1_harmonist_hr1b;347;1;1
fx1_harmonist_hr2c;348;1;1
fx1_harmonist_hr2db;349;1;1
fx1_harmonist_hr2d;350;1;1
fx1_harmonist_hr2eb;351;1;1
fx1_harmonist_hr2e;352;1;1
fx1_harmonist_hr2f;353;1;1
fx1_harmonist_hr2f_s;354;1;1
fx1_harmonist_hr2g;355;1;1
fx1_harmonist_hr2ab;356;1;1
fx1_harmonist_hr2a;357;1;1
fx1_harmonist_hr2bb;358;1;1
fx1_harmonist_hr2b;359;1;1
fx1_sound_hold_hold;361;1;1
fx1_sound_hold_rise_time;362;1;1
fx1_sound_hold_effect_level;363;1;1
fx1_ac_processor_type;365;1;1
fx1_ac_processor_bass;366;1;1
fx1_ac_processor_middle;367;1;1
fx1_ac_processor_middle_freq;368;1;1
fx1_ac_processor_treble;369;1;1
fx1_ac_processor_presence;370;1;1
fx1_ac_processor_level;371;1;1
fx1_phaser_type;373;1;1
fx1_phaser_rate;374;1;1
fx1_phaser_depth;375;1;1
fx1_phaser_manual;376;1;1
fx1_phaser_reso;377;1;1
fx1_phaser_step_rate;378;1;1
fx1_phaser_effect_level;379;1;1
fx1_phaser_direct_mix;380;1;1
fx1_flanger_rate;382;1;1
fx1_flanger_depth;383;1;1
fx1_flanger_manual;384;1;1
fx1_flanger_reso;385;1;1
fx1_flanger_separation;386;1;1
fx1_flanger_low_cut;387;1;1
fx1_flanger_effect_level;388;1;1
fx1_flanger_direct_mix;389;1;1
fx1_tremolo_wave_shape;391;1;1
fx1_tremolo_rate;392;1;1
fx1_tremolo_depth;393;1;1
fx1_tremolo_level;394;1;1
fx1_rotary_speed_select;396;1;1
fx1_rotary_rate_slow;397;1;1
fx1_rotary_rate_fast;398;1;1
fx1_rotary_rise_time;399;1;1
fx1_rotary_fall_time;400;1;1
fx1_rotary_depth;401;1;1
fx1_rotary_level;402;1;1
fx1_uni_v_rate;404;1;1
fx1_uni_v_depth;405;1;1
fx1_uni_v_level;406;1;1
fx1_pan_type;408;1;1
fx1_pan_pos;409;1;1
fx1_pan_wave_shape;410;1;1
fx1_pan_rate;411;1;1
fx1_pan_depth;412;1;1
fx1_pan_level;413;1;1
fx1_slicer_pattern;415;1;1
fx1_slicer_rate;416;1;1
fx1_slicer_trigger_sens;417;1;1
fx1_slicer_effect_level;418;1;1
fx1_slicer_direct_mix;419;1;1
fx1_vibrato_rate;421;1;1
fx1_vibrato_depth;422;1;1
fx1_vibrato_trigger;423;1;1
fx1_vibrato_rise_time;424;1;1
fx1_vibrato_level;425;1;1
fx1_ring_mod_mode;427;1;1
fx1_ring_mod_freq;428;1;1
fx1_ring_mod_effect_level;429;1;1
fx1_ring_mod_direct_mix;430;1;1
fx1_humanizer_mode;432;1;1
fx1_humanizer_vowel1;433;1;1
fx1_humanizer_vowel2;434;1;1
fx1_humanizer_sens;435;1;1
fx1_humanizer_rate;436;1;1
fx1_humanizer_depth;437;1;1
fx1_humanizer_manual;438;1;1
fx1_humanizer_level;439;1;1
fx1_2x2_chorus_xover_freq;441;1;1
fx1_2x2_chorus_low_rate;442;1;1
fx1_2x2_chorus_low_depth;443;1;1
